;id;reviewer;review;rating;date;author_location;review_count;review_votes;gender;age;review_id;produkt_id;session_date;session_time
4547;4548;sandral202;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Dieser Duft gefällt mir sehr gut.  Er riecht sehr angenehm und ist nicht zu aufdringlich.  Die Verpackung und auch der Flakon sind hochwertig, wenn auch meiner Meinung nach etwas langweilig.  Der Preis ist völlig in Ordnung.;5;vor 5 Monaten;Unbekannt;1;0;Unbekannt;Unbekannt;4548;244;2024-08-07;18:17:40.227747
4548;4549;Bk22025;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Der Duft des Parfums ist sehr angenehm,nicht zu stark dennoch pregnant.Der Duft ist nicht zu aufdringlich . Alles in allem sehr zu empfehlen auch als Geschenk für Weihnachten etc...;5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4549;244;2024-08-07;18:17:40.227747
4549;4550;Zibbe4;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Intensiver aber angenehmer Duft. Sehr maskulin mit einer Holzigen Note. Passt zu jeder Gelegenheit, ob Freizeit, Abendveranstaltung oder Heldentum.Der Duft hält erstaunlich lange.Klare Kaufempfehlung.;5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4550;244;2024-08-07;18:17:40.227747
4550;4551;Alf1239;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Das Parfüm ist sehr belebend beim auftragen!Bei meiner Frau hat das Parfüm direkt einen positiven Eindruck hinterlassen und sie liebt es wenn ich es Aussprüche!Ein sehr guter mix von Amyris und cypriol öl ist gut gelungen. Kann es nur weiterempfehlen und würde mir das auch wieder kaufen!Selbstbewusst durch den Tag mit BURBERRY HERO!;5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4551;244;2024-08-07;18:17:40.227747
4551;4552;Toby918;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Das Parfum hat einen sehr angenehmen und nicht zu überstrahlenden Duft. Er wirkt sehr dezent und ist nicht zu aufdringlich. Die Duftnoten sind sehr angenehm, mir sind keine Fehlnoten aufgefallen. Auch meine Kollegen ist der neue Duft positiv aufgefallen und ich wurde mehrfach darauf angesprochen.;5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4552;244;2024-08-07;18:17:40.227747
4552;4553;nataschak6;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Der Flakon sieht modern und edel aus. Mein Mann trägt den Duft sehr gerne, da er weder zu stark noch zu dezent ist. Es ist ein süßer, aromatischer und männlicher Duft. Er hält auch lange.;5;vor 5 Monaten;Unbekannt;1;0;Unbekannt;Unbekannt;4553;244;2024-08-07;18:17:40.227747
4553;4554;Denys4;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Das Parfüm hat mir sehr gut gefallen. langanhaltend und super duftend. sehr starker Zug. Ich werde mehr kaufen. Ich bin sehr froh. schöne Verpackung. angenehm in der Hand zu halten. Mir gefiel, dass der Deckel magnetisch ist;5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4554;244;2024-08-07;18:17:40.227747
4554;4555;Tris9;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Das Burberry Hero Parfum ist zusammengefasst ein intensiv, maskuliner Duft. Sofort sind holzig- sowie Kiefernadel- Noten wahrzunehmen, die bei wenigen Sprühstößen den Tag über anhalten. Zu Beginn relativ intensiv und nach ein paar Stunden immer noch dezent. Im Ganzen ist auch eine leichte Süße wahrzunehmen.;5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4555;244;2024-08-07;18:17:40.227747
4555;4556;Moren3;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Dieser Duft hat sehr ausdrucksstarke Nuancen. Es ist sehr männlich und dominant und trotzdem angenehm sehr edel. Dieser Duft gehört von nun an zu meinen absoluten Favoriten und eine sehr gute Empfehlung.;5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4556;244;2024-08-07;18:17:40.227747
4556;4557;ninasemotions;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Ich habe meinem Freund das Burberry Hero Parfüm geschenkt und seine Reaktion war einfach unbezahlbar! Als er den ersten Spritzer auftrug, konnte ich förmlich sehen, wie er sich sofort selbstbewusster und energiegeladener fühlte.Der Duft von Burberry Hero verkörpert für mich den maskulinen Zeitgeist auf eine unvergleichlich elegante Weise. Die Mischung aus duftendem Weihrauch und Benzoe verleiht ihm eine unwiderstehliche Tiefe, während die erdige Basis aus Zedernholzölen und Kiefer ihm eine natürliche Frische verleiht.Der Flakon selbst ist ein Kunstwerk: dunkles Eichenholz, verziert mit goldenen Akzenten, die das Gefühl von Luxus und Stil unterstreichen.Insgesamt ist das Burberry Hero Eau de Parfum ein intensiver und belebender Duft, der die Essenz eines wahren Helden einfängt. Mein Freund liebt es, und ich kann es nur empfehlen für Männer, die nach einem unverwechselbaren und markanten Duft suchen.Preis-Leistungs-Verhältnis kann man nicht toppen, absolut empfehlenswert.;5;vor 5 Monaten;Unbekannt;1;0;Unbekannt;Unbekannt;4557;244;2024-08-07;18:17:40.227747
4557;4558;Lehmann9;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Schon beim ersten Testen stellte ich fest, das wird nicht leicht mit uns. Der Duft riecht so anders dass man erstmal einen passenden Anlass finden muss um ihn gebührend zu tragen. Ich würde ich aufgrund der Andersartigkeit auf jeden Falle weiterempfehlen. Und obwohl wir wohl wahrscheinlich keine dicken Freunde werden, werde ich ihn weiter testen.;3;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4558;244;2024-08-07;18:17:40.227747
4558;4559;abilenko4;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Ein wunderbares Herrenparfum für jeden Tag und für besondere Anlässe. Dieser Duft zählt zu den orientalischen Holzdüften. Ich kann deutlich Noten von Zeder und Amyris im Parfüm heraushören. Der Duft ist warm, behaglich, aber gleichzeitig auch kräftig und ambitioniert, er entfaltet sich wunderbar auf der Haut und spielt den ganzen Tag über mit verschiedenen Farben. Das Aroma ist sehr laut, langanhaltend und hat eine ausgezeichnete Sillage. Ein Klick genügt, mehr nicht! Der Duft hält auf der Kleidung mehr als eine Woche. Separat möchte ich den Flakon selbst und den magnetischen Deckel des Parfüms hervorheben – ein solches Exemplar ist sehr bequem zu halten und zu verwenden.;5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4559;244;2024-08-07;18:17:40.227747
4559;4560;Pa3aN8;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Habe meine Burberry Hero bekommen und der hat meine alle Erwartungen überschritten.  Das ist bis jetzt der stärkste Duft aus dem hero Linie und ich lebe den.Es handelt sich an eine schöne holzige und warme Duft der geeignet eher für die die kälteren Jahreszeit.  Duft an sich selbst würde ich 8.6/10 bewerten Haltbarkeit 8.5/ und silage auch 8.5/10Habe auf arbeit mehrere Komplimente bekommen für den Duft.;5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4560;244;2024-08-07;18:17:40.227747
4560;4561;DennNie7;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Das Parfüm ist für den Alltag super, es riecht extrem gut und etwas süßlich. Die Tragedauer ist auch langanhaltend, sodass man den ganzen Tag etwas von hat. Es reichen wirklich wenige Sprühstöße aus. Meine Frau ist auch begeistert, wenn ich es trage und möchte ständig riechen. Ich würde das Parfüm jederzeit weiterempfehlen!;5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4561;244;2024-08-07;18:17:40.227747
4561;4562;Marc200910;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Ich durfte das Burberry Hero Parfum 50ml testen und finde es toll. Es sieht hochwertig aus die Verpackung sowie das Parfum Selbst. Der Duft gefällt mir sehr gut und hält auch sehr lange an. Ich kann es nur weiterempfehlen.;5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4562;244;2024-08-07;18:17:40.227747
4562;4563;b1ng0b4eR10;"[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Das Parfüm von Burberry ist super angenehm zu tragen. Ich liebe den holzigen, warmen Duft, gefolgt von einer frischen Note. Dies macht das Parfüm zum perfekten Begleiter sowohl für die kalten Tage, als auch im Sommer.Die Verpackung ist wirklich ansprechend und auch der Flacon macht einiges her.Ich kann das Parfüm nur empfehlen.Man(n) fühlt sich damit einfach wie ein ""Hero"" :-)";5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4563;244;2024-08-07;18:17:40.227747
4563;4564;IlliaM3;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] recht angenehmes, leichtes und langanhaltendes Aroma, hat ein süßes Holzaroma,;5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4564;244;2024-08-07;18:17:40.227747
4564;4565;Ovrek5;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Der Duft ist sehr angenehm ohne dabei aufdringlich zu sein.Ein Duft, der sowohl für festliche Anlässe als auch für den täglichen Gebrauch geeignet ist.;5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4565;244;2024-08-07;18:17:40.227747
4565;4566;Nido292;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Der Duft ist der Wahnsinn. Es passt zu jeder Jahreszeit. Erzieht Menschen, in der Umgebung an. Ich wurde gefragt, wie der Name des Parfüms heißt. Der Duft ist einfach wunderschön, dezent, leicht , Lang anhaltend. Ich bin verrückt nach diesem Duft. Auch die Flasche, beziehungsweise die Handhabung ist sehr toll, sehr schön angepasst. Ich empfehle es jedem weiter, dies zu erwerben.;5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4566;244;2024-08-07;18:17:40.227747
4566;4567;Kevs178;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Es roecht wünderschön! Am Amfang bissle zu stark, meine Meinung nach, aber paar Minuten später ist es super. Ist richtig maskulin und stark. Irgendwie holzig, aber errinert mich auch an irgendwie Süßigkeiten, kann es nicht wirklich zuordnen, mag es aber definitiv.;5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4567;244;2024-08-07;18:17:40.227747
4567;4568;sinad;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Das Burberry Hero Parfüm for Men ist eine bemerkenswerte Duftkreation, die mit ihrer Frische und Eleganz begeistert. Der Duft nach Zedernholz gibt ihm eine einzigartige und maskuline Note. Dieser Duft ist perfekt für den selbstbewussten und modernen Mann, der sich gerne mit einem ansprechenden und markanten Parfüm umgibt.;5;vor 5 Monaten;Unbekannt;1;0;Unbekannt;Unbekannt;4568;244;2024-08-07;18:17:40.227747
4568;4569;DerAddi1;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Ich bin mehr als nur begeistert von diesem Duft. Das Design der Flasche und der Verpackung, finde ich sehr schön und edel. Der Duft ist auf keinster Weise aufdringlich oder schlecht riechend, erst der süßliche und frische Duft und dann nach einiger Zeit der holzige, harzige Duft. Ich kann und werde diesen Duft weiter empfehlen. Es verfliegt auch nicht schnell der Duft, mein Kleidung riecht nach 2-3 Tagen noch danach. Ich liebe diesen Duft.;5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4569;244;2024-08-07;18:17:40.227747
4569;4570;CN7CN71;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Die Verpackung macht einen hochwertigen Eindruck. Der Flacon  ist eckig und recht schwer. Man könnte fast klobig sagen. Es wird auf unnötigen Schnickschnack verzichtet. Eine klare Linie. Dies passt aber sehr gut zu dem eher starken Eindruck des Parfum.Die Kappe des Flacons mit dem magnetischen Verschluss passt gut dazu.Der Duft selbst ist eher holzig und dadurch maskuliner gehalten. So wird er aber auch verkauft. Er ist absolut nicht dezent. Wenn man den Duft trägt möchte man damit wirken. Die Leute sollen wissen das man hier (im Raum) ist. Gleichzeitig versteht das Parfum es nicht zu aufdringlich zu sein. Sich nicht seinen Gegenüber zu sehr aufzudrängen. Trotzdem ist es empfehlenswert den Duft eher dosierter aufzutragen.Das Parfum hält lange ohne zu sehr an Intensität zu verlieren.Somit empfehlenswert für jeden Mann der mit seinen Duft wirken und wahrgenommen werden möchte ohne dabei zu aufdringlich zu sein.;5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4570;244;2024-08-07;18:17:40.227747
4570;4571;Marcel878;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Ich finde Burberry Hero sehr gut. Es ist ein sehr intensiver Duft, der schön kraftvoll holzig richt. Ein Sprühstoss reicht aus und ich hatte den ganzen Tag den Duft in der Nase und habe mich so frisch gefühlt.;5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4571;244;2024-08-07;18:17:40.227747
4571;4572;Chriz9;"[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Der Burberry Duft HERO ist recht erfrischend mit einer starken Betonung auf Zedernholz.Der Duft erinnert ein wenig nach einem Waldspaziergang, wenn grade Holz geschlagen wurde. Der Duft ist definitiv markant, allerdings hält er nicht lange und er ist eher ""leicht"". Möchte man den Duft den ganzen Tag tragen, so muss man diesen schon 2-3mal auftragen über den Tag verteilt. Das war aber auch schon das einzige Manko diese doch recht eigenen Frühlingsduftes.";4;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4572;244;2024-08-07;18:17:40.227747
4572;4573;Chri050710;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Ein toller Duft, der wirklich zu jeder Gelegenheit passt. Sehr männlich und intensiv. Und der Duft hält lange auf der Haut.;5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4573;244;2024-08-07;18:17:40.227747
4573;4574;Steef905;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Das Burberry Hero ist ein wirklich tolles Parfum. Der Duft kommt in einem schlichten, eleganten Flakon. Die Verschlusskappe trägt das Markenlogo und schließt durch den verbauten Magnetverschluss wie von Zauberhand.Der Duft hält viele Stunden auf der Haut. Die Duftbasis ist holzig, würzig. In der Kopfnote ist eine Süße von Kokos und Vanille wahrnehmbar.;5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4574;244;2024-08-07;18:17:40.227747
4574;4575;manuelar69;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Das Parfüm hat ein schlichtes und elegantes Design, riecht erfrischend, männlich und elegant und macht daher im Alltagsgebrauch definitiv was her.;4;vor 5 Monaten;Unbekannt;1;0;Unbekannt;Unbekannt;4575;244;2024-08-07;18:17:40.227747
4575;4576;Michl838;"[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Die Verpackung und auch das Flakon wirken sehr edel. Die magnetische Verschlusskappe ist ebenfalls ein absoluter Pluspunkt. Den Geruch empfinde ich als angenehm aber er hat mich nicht zu 100% überzeugt. Als etwas störend empfand ich die leichte ""Kokosnote"". Mit zunehmender Tragedauer verfliegt der Duft ein wenig. Sehr ansprechend empfand ich die holzige Note.";4;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4576;244;2024-08-07;18:17:40.227747
4576;4577;aurimas3335;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Gleich am selben Tag erhielt ich Burberry Hero Parfum 50ml und probierte es aus. Ein frischer, maskuliner Duft mit Noten von Blumen, Holz und Früchten verzauberte mich. Der langanhaltende Duft verleiht Selbstvertrauen. Das ist der Duft echter Männer. Ich empfehle es.;5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4577;244;2024-08-07;18:17:40.227747
4577;4578;AndreasK3;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Ein sehr Angenehmer Duft der auch in Gruppen zum Vorschein kommt. Langanhaltent und und Wirklich Stielvoll.;5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4578;244;2024-08-07;18:17:40.227747
4578;4579;larsr;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Das BURBERRY Hero Home Parfüm for Mann ist ein sehr gutes, langlebiges Parfüm. Dies hält mehr mehrere Stunden nach dem einsprühen auf der Haut an und wo wird bei dem Thema Haut sind sind wir auch bei dem Parfüm das BURBERRY Hero Home Parfüm formen ist ein Haut Parfüm und daher nicht für jeden Hauttyp geeignet, da es bei jedem anders riechst der Duft des BURBERRY Hero Home ist sehr intensiv und sehr maskulin also sollte man sich überlegen, ob man es tragen kann oder nicht, weil es nicht jeder tragen kann;5;vor 5 Monaten;Unbekannt;1;0;Unbekannt;Unbekannt;4579;244;2024-08-07;18:17:40.227747
4579;4580;Tony835;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Also, den Duft finde ich sehr angenehm und er trifft eigentlich auch genau meinen Geschmack. Meine Frau mag ihn allerdings an mir nicht so sehr. Die Flaschenform ist Recht massiv und wirkt hochwertig wie ich finde. Die Magnetische Verschlusskappe finde ich auch richtig super. Also ich mag den Duft sehr, er ist auch recht langanhaltend was leider bei den meisten selten geworden ist, auch das ist toll.;4;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4580;244;2024-08-07;18:17:40.227747
4580;4581;Andrii8;[Diese Bewertung wurde nach Erhalt eines Anreizes (Gutschein, Rabatt, kostenlose Probe, Gewinnspiel, Wettbewerb mit Verlosung, etc.) eingereicht.] Das Aroma selbst ist frisch, hell und kräftig!Der Duft beginnt mit frischen Zitrusnoten von Bergamotte und würzigem schwarzem Pfeffer. Sehr widerstandsfähig. Tolles Parfüm! Es hat mir gepasst und es hat mir sehr gut gefallen!;5;vor 5 Monaten;Germany;1;0;Unbekannt;Unbekannt;4581;244;2024-08-07;18:17:40.227747
